#description: MAxO therapeutic annotations for rare diseases
#date: 2023-07-13
#tracker: https://github.com/monarch-initiative/MAxO/issues
disease_id	disease_name	citation	maxo_id	maxo_label	hpo_id	maxo_relation	evidence_code	extension_id	extension_label	attribute	creator	last_update	created_on
MONDO:0007947	Marfan syndrome	PMID:25216402	MAXO:0000004	surgical procedure	HP:0025643	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:26296785	MAXO:0000024	surgical procedure on the eye	HP:0030961	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31003918	MAXO:0000187	beta-adrenergic antagonist therapy	HP:0002616	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:28838101	MAXO:0001297	surgical repair of cardiovascular system	HP:0004933	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31194238	MAXO:0001085	vitrectomy	HP:0012230	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25662437	MAXO:0001297	surgical repair of cardiovascular system	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:35152942	MAXO:0000512	continuous positive airway pressure ventilation	HP:0002870	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:25085319	MAXO:0001297	surgical repair of cardiovascular system	HP:0004933	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:33370003	MAXO:0000479	orthopedic surgery	HP:0002650	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32650901	MAXO:0001026	beta-adrenergic agonist therapy	HP:0002616	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:31836196	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:36998208	MAXO:0001297	surgical repair of cardiovascular system	HP:0001655	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:27825688	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0004933	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32079842	MAXO:0000024	surgical procedure on the eye	HP:0030961	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:30369143	MAXO:0001293	hand reconstructive plastic surgery	HP:0001166	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:32650901	MAXO:0000653	angiotensin receptor blocker therapy	HP:0002616	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:29934004	MAXO:0001297	surgical repair of cardiovascular system	HP:0004933	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:38728516	MAXO:0000178	anticoagulant agent therapy	HP:0002140	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007947	Marfan syndrome	PMID:26151074	MAXO:0000702	obstetrics and gynecology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:33136789	MAXO:0001293	hand reconstructive plastic surgery	HP:0001159	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:32398550	MAXO:0000004	surgical procedure	HP:0001818	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:23702195	MAXO:0000486	distraction osteogenesis	HP:0002870	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:23702195	MAXO:0000486	distraction osteogenesis	HP:0006536	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:26398130	MAXO:0000500	airway management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:25929771	MAXO:0000004	surgical procedure	HP:0010743	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:22901909	MAXO:0001183	bronchoscopy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:26674912	MAXO:0000004	surgical procedure	HP:0000453	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:34133757	MAXO:0000504	tracheostomy	HP:0005347	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:28906337	MAXO:0000486	distraction osteogenesis	HP:0010807	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:26365357	MAXO:0001293	hand reconstructive plastic surgery	HP:0001159	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:23170942	MAXO:0001293	hand reconstructive plastic surgery	HP:0001159	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:26674912	MAXO:0000004	surgical procedure	HP:0010536	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:21865115	MAXO:0000237	retinoid agent therapy	HP:0001061	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:31895846	MAXO:0001293	hand reconstructive plastic surgery	HP:0001159	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:28570459	MAXO:0000486	distraction osteogenesis	HP:0011800	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:22196295	MAXO:0001293	hand reconstructive plastic surgery	HP:0001159	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:29891270	MAXO:0001293	hand reconstructive plastic surgery	HP:0001159	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:24709088	MAXO:0000486	distraction osteogenesis	HP:0001363	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:28820838	MAXO:0001292	surgical plastic reconstruction of face	HP:0001363	unknown	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:34133757	MAXO:0001514	surgical procedure on respiratory system	HP:0005347	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:24820706	MAXO:0000500	airway management	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:25313108	MAXO:0009060	examination by ophthalmologist	HP:0000646	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007041	Apert syndrome	PMID:31137453	MAXO:0000667	anesthesiology specialist evaluation	HP:0002902	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0001349	jejunostomy	HP:0004395	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:15883340	MAXO:0010008	creatine supplementation	HP:0000118	lack of observed response	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:27380342	MAXO:0000058	pharmacotherapy	HP:0002072	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:23108692	MAXO:0000313	antihistamine agent therapy	HP:0100543	lack of observed response	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:8866495	MAXO:0000166	antipsychotic agent therapy	HP:0000709	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28947117	MAXO:0001351	occupational therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28628549	MAXO:0000011	physical therapy	HP:0002359	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:24024832	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18590443	MAXO:0000943	deep brain stimulation	HP:0002072	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:33852093	MAXO:0000090	enteral nutrition intake	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:24699718	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:24375941	MAXO:0000439	selective serotonin reuptake inhibitor therapy	HP:0033051	lack of observed response	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:35698434	MAXO:0000065	aerobic exercise therapy	HP:0001288	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:35698434	MAXO:0000065	aerobic exercise therapy	HP:0031058	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:26863152	MAXO:0000011	physical therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:29089255	MAXO:0000021	palliative care	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18467429	MAXO:0000011	physical therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:21287753	MAXO:0000167	anticonvulsant agent therapy	HP:0000718	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:34291654	MAXO:0000021	palliative care	HP:0011951	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:31907286	MAXO:0000011	physical therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:153484	MAXO:0001131	pyridoxine supplementation	HP:0000118	lack of observed response	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18394562	MAXO:0000160	antidepressant agent therapy	HP:0000716	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:34291654	MAXO:0000021	palliative care	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:21796039	MAXO:0000021	palliative care	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:34291654	MAXO:0000021	palliative care	HP:0000716	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0001346	gastrostomy	HP:0004395	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:156313	MAXO:0000228	antitubercular agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28628549	MAXO:0000011	physical therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28531758	MAXO:0000088	dietary intervention	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0000090	enteral nutrition intake	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:36429634	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:35698434	MAXO:0000065	aerobic exercise therapy	HP:0003546	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:29383957	MAXO:0000058	pharmacotherapy	HP:0002072	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:25482256	MAXO:0000009	nutrition intervention	HP:0004395	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:21960468	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:29143208	MAXO:0000021	palliative care	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:18394562	MAXO:0001337	GABA agonist agent therapy	HP:0100022	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:16340384	MAXO:0000167	anticonvulsant agent therapy	HP:0004305	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:36706436	MAXO:0000021	palliative care	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:27747393	MAXO:0000065	aerobic exercise therapy	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:11176966	MAXO:0000930	speech therapy	HP:0001260	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:36513779	MAXO:0000883	cognitive behavior therapy	HP:0100543	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28947114	MAXO:0000011	physical therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:31907286	MAXO:0000011	physical therapy	HP:0001288	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28371942	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0007739	Huntington disease	PMID:28947114	MAXO:0000065	aerobic exercise therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0008963	Chediak-Higashi syndrome	PMID:16190108	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:27816481	MAXO:0010033	umbilical cord blood transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:14528111	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:33093354	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:25609327	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:28355352	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:26511512	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:17637689	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:14599068	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:30778805	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:11509933	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:17293882	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:28219570	MAXO:0001265	partial lung transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:15765164	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:15790783	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:15790783	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0002719	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0008963	Chediak-Higashi syndrome	PMID:28762620	MAXO:0010033	umbilical cord blood transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0007542	Camurati-Engelmann disease	PMID:23729546	MAXO:0000640	corticosteroid agent therapy	HP:0002653	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:11452173	MAXO:0000640	corticosteroid agent therapy	HP:0002653	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:10685567	MAXO:0009025	cochlear device implantation	HP:0000365	unknown	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:19943817	MAXO:0000449	surgical extirpation	HP:0002653	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:28137547	MAXO:0000948	craniotomy	HP:0002516	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:15660289	MAXO:0000954	bisphosphonate agent therapy	HP:0002653	lack of observed response	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:10685567	MAXO:0009025	cochlear device implantation	HP:0030038	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:19943817	MAXO:0010031	bone grafting	HP:0030038	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:23729546	MAXO:0000110	vitamin D supplementation	HP:0000118	treats	PCS				0000-0002-0736-9199		7/16/24
MONDO:0007542	Camurati-Engelmann disease	PMID:11452173	MAXO:0000954	bisphosphonate agent therapy	HP:0002653	lack of observed response	PCS				0000-0002-0736-9199		7/16/24
MONDO:0010079	Canavan disease	PMID:19685155	MAXO:0000058	pharmacotherapy	HP:0000118	unknown	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:16568890	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:12443821	MAXO:0000504	tracheostomy	HP:0002870	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:12443821	MAXO:0000504	tracheostomy	HP:0002835	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:23253610	MAXO:0001001	gene therapy	HP:0000118	unknown	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:11589315	MAXO:0000167	anticonvulsant agent therapy	HP:0001250	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:10894210	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0010079	Canavan disease	PMID:16532510	MAXO:0001001	gene therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0011628	propionic acidemia	PMID:30375139	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:36710110	MAXO:0010032	cardiac transplantation	HP:0001638	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30879957	MAXO:0000623	nutrition counseling	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:35189944	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:33978500	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:29679984	MAXO:0000058	pharmacotherapy	HP:0001987	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:32270363	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31915802	MAXO:0000058	pharmacotherapy	HP:0008281	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30080956	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31978012	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:33451859	MAXO:0010002	protein intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31757659	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:27283461	MAXO:0000515	extracorporeal membrane oxygenation	HP:0001987	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:25990417	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:33093405	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:35401508	MAXO:0001017	vaccination	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:25683683	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31196016	MAXO:0000058	pharmacotherapy	HP:0001987	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:26881497	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:31715057	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:28298669	MAXO:0000515	extracorporeal membrane oxygenation	HP:0001987	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0011628	propionic acidemia	PMID:30242960	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:29227296	MAXO:0000882	behavioral intervention	HP:0000742	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:16138673	MAXO:0009015	botulinum toxin therapy	HP:0000742	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:21940691	MAXO:0000943	deep brain stimulation	HP:0100716	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:21331772	MAXO:0000952	hydration therapy	HP:0000791	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:17853483	MAXO:0000943	deep brain stimulation	HP:0001332	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:32573906	MAXO:0000943	deep brain stimulation	HP:0001332	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:3839638	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:18520986	MAXO:0009015	botulinum toxin therapy	HP:0000742	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:17853483	MAXO:0000943	deep brain stimulation	HP:0100660	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:13677952	MAXO:0000504	tracheostomy	HP:0002779	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:36694014	MAXO:0000943	deep brain stimulation	HP:0100716	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:1523062	MAXO:0000894	extracorporeal shock wave lithotripsy	HP:0000804	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:9051548	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:32846834	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:12593632	MAXO:0000943	deep brain stimulation	HP:0000742	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:31985336	MAXO:0000602	hemodialysis	HP:0003774	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:32573906	MAXO:0000943	deep brain stimulation	HP:0100660	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:17595035	MAXO:0000943	deep brain stimulation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:16530134	MAXO:0000943	deep brain stimulation	HP:0001332	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:22350962	MAXO:0010033	umbilical cord blood transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0010298	Lesch-Nyhan syndrome	PMID:22985762	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:25323764	MAXO:0000780	human growth hormone replacement therapy	HP:0003498	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:38084006	MAXO:0000479	orthopedic surgery	HP:0004322	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:22137367	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0007793	hypochondroplasia	PMID:20226364	MAXO:0000087	massage therapy	HP:0002355	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0019354	Stickler syndrome	PMID:24793526	MAXO:0000024	surgical procedure on the eye	HP:0000541	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:9091366	MAXO:0000024	surgical procedure on the eye	HP:0000541	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:17138163	MAXO:0000500	airway management	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:8544588	MAXO:0000500	airway management	HP:0000201	treats	PCS				0000-0002-0736-9199		2024-07-22
